external_ref,transaction_at,transaction_date,transaction_week,transaction_month,source,country,currency_local,amount_local,amount_usd,is_accepted,is_cvv_provided,is_active,has_chargeback,is_missing_chargeback
W_6kkFkxLKVteyCDpCUPD,2019-01-23 09:36:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,24455.78,27473.92,False,False,True,False,False
pCsspgSDcUMx0O63ob2lc,2019-01-23 14:24:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,24389.79,27399.79,True,False,True,False,False
z6TAUvF7vTtLlRkCWDi17,2019-01-23 19:12:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,24591.54,27626.43,True,False,True,False,False
0zMNqSmmRugbXPu2ap2YW,2019-01-23 00:00:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,18757.37,13253.49,False,False,True,False,False
FJxEYyblH1FHRyydqTubD,2019-01-23 04:48:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,18943.13,13384.74,False,False,True,False,False
cCZP6lO4HP7e91xwFnyGS,2019-01-23 09:36:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,19581.42,13835.74,False,False,True,False,False
owJBvrFQp5HhXO5Gx7Fww,2019-01-23 14:24:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,19438.55,13734.79,True,False,True,False,False
KKh_jfwTUO1XCoyfa_LKv,2019-01-23 19:12:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,19324.46,13654.18,True,False,True,False,False
qZk5rvSArtMa2Jc58nIga,2019-01-23 00:00:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,23953.78,23953.78,True,False,True,False,False
hCA_cNs-TM4v43DWOpxyT,2019-01-23 04:48:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,24227.39,24227.39,False,False,True,False,False
M2esf56J8GrkIq_pyJrZH,2019-01-23 09:36:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,24810.95,24810.95,False,False,True,False,False
VVQmEvuQhZGJuYMbrQWNG,2019-01-23 14:24:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,24839.13,24839.13,False,False,True,False,False
xFyOuOJf7EvHFd_GNCww7,2019-01-23 19:12:00,2019-01-23,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,24591.38,24591.38,True,False,True,False,False
e7IAxtH3ZGEP9ZC7jWJ0s,2019-01-24 00:00:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,US,USD,24627.87,24627.87,True,False,True,False,False
f7LrbaBK-Rog8KynlvCzf,2019-01-24 04:48:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,US,USD,24923.7,24923.7,False,False,True,False,False
YnR4GufPwkIhlM5__ekJ1,2019-01-24 09:36:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,US,USD,24855.04,24855.04,True,False,True,False,False
43kAmJ0O6ZvzyIs3LrKiq,2019-01-24 14:24:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,US,USD,24896.29,24896.29,False,False,True,False,False
jfp_KuvVXs_B14okxhp_y,2019-01-24 19:12:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,US,USD,24985.54,24985.54,False,False,True,False,False
gqbo4xC2cioLrUbFiMSmH,2019-01-24 00:00:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,19833.13,789.96,False,False,True,False,False
mDHtRwl5r-uye0z5Xc4ZF,2019-01-24 04:48:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,19943.09,794.34,False,False,True,False,False
oOEKhFUFnlebNnkI-iePD,2019-01-24 09:36:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,20121.08,801.43,True,False,True,False,False
rkvuLTtepWSDFXaPmSXkS,2019-01-24 14:24:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,20372.69,811.46,True,False,True,False,False
zdGDYwehyX3bW9MeUJ1KC,2019-01-24 19:12:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,20907.13,832.74,True,False,True,False,False
uHrpiSpNEqJ17MjpLVYr3,2019-01-24 00:00:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,22192.78,26883.68,False,False,True,False,False
fEKBV1-ovd2m22DulGAAX,2019-01-24 04:48:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,22006.82,26658.42,True,False,True,False,False
Ro5wP766W3TJF-A10LsTr,2019-01-24 09:36:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,22622.18,27403.84,False,False,True,False,False
VUysu66fW9e-0Cen_b1Lq,2019-01-24 14:24:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23007.53,27870.65,True,False,True,False,False
qxpBpxMSpNiInWd9j0jMI,2019-01-24 19:12:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23583.11,28567.89,True,False,True,False,False
sOivrMfVsXlcbXkQ-B9J8,2019-01-24 00:00:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,24397.57,27417.72,True,False,True,False,False
87u9QlhV61SO6E1gr_1e2,2019-01-24 04:48:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,24117.86,27103.39,True,False,True,False,False
WNwgBe4h2mxureSBmR80-,2019-01-24 09:36:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,23875.44,26830.96,True,False,True,False,False
NSP1e88l0iiPtkFkbap86,2019-01-24 14:24:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,24468.37,27497.29,False,False,True,False,False
wPCVLzdAyen3sNrLr8J8b,2019-01-24 19:12:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,24215.42,27213.03,False,False,True,False,False
qQB7_RspdQCtFh919_PaS,2019-01-24 00:00:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,19797.37,14037.88,True,False,True,False,False
J0UCCKvlw1nVgqre7hDuu,2019-01-24 04:48:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,19547.94,13861.01,False,False,True,False,False
_qAUhES1gsJaXFQDQnhhx,2019-01-24 09:36:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,19648.95,13932.64,True,False,True,False,False
CC-l0OJXbBfWF0OTcevj3,2019-01-24 14:24:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,20278.41,14378.97,True,False,True,False,False
6RNRef-BaGJrBDH0YZTRc,2019-01-24 19:12:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,20804.57,14752.06,True,False,True,False,False
7-DWTJCfNrS3oi87L2Akd,2019-01-24 00:00:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,24644.94,24644.94,False,False,True,False,False
8MCfPHf6gB5AQp7ruWW5u,2019-01-24 04:48:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,24375.97,24375.97,True,False,True,False,False
tlkdSGo1SpIoJtrNSmEaO,2019-01-24 09:36:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,24971.23,24971.23,False,False,True,False,False
7mD3UCCYGQLYA6UewDPfU,2019-01-24 14:24:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,24912.02,24912.02,True,False,True,False,False
biepE2T-6Ddy1TrIN2dIg,2019-01-24 19:12:00,2019-01-24,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,25560.44,25560.44,False,False,True,False,False
Io4k4ZHGER7YmKkaFbzOt,2019-01-25 00:00:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,US,USD,25359.99,25359.99,True,False,True,False,False
5G_jFwOQe8ukFrn9rGvSp,2019-01-25 04:48:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,US,USD,25940.86,25940.86,False,False,True,False,False
rT5TRL1yzB75KHsrNZWv0,2019-01-25 09:36:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26595.27,26595.27,True,False,True,False,False
xbxUAW0v47OfEiTaeZsb8,2019-01-25 14:24:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26863.41,26863.41,False,False,True,False,False
6asAYmg6EI-WPqbo-nYRz,2019-01-25 19:12:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26636.3,26636.3,True,False,True,False,False
oDRz0zu9B_M5bknPa36bQ,2019-01-25 00:00:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,20909.75,832.57,True,False,True,False,False
0t0nQq3gwFtrxMVKve3_U,2019-01-25 04:48:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,20784.79,827.59,False,False,True,False,False
5XRNsO4-bIis1MA_QIXn2,2019-01-25 09:36:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,21158.96,842.49,True,False,True,False,False
H3hq21IsG-GDhXmGgHGP5,2019-01-25 14:24:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,21311.24,848.55,True,False,True,False,False
iPe5W3PDTXSg4k00UTFQm,2019-01-25 19:12:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,21242.98,845.83,True,False,True,False,False
Lwna61na9Ue1d5b6KI-HG,2019-01-25 00:00:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23334.56,28206.02,False,False,True,False,False
V1fzanhRSW5oWSPf26soK,2019-01-25 04:48:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23100.57,27923.18,True,False,True,False,False
YIDuobsfgtE8W9qoRaosF,2019-01-25 09:36:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,22950.31,27741.55,True,False,True,False,False
GPQ5SJYRCQj-0bRdc7Ajh,2019-01-25 14:24:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23228.43,28077.73,True,False,True,False,False
5yvieT2_pGOEOldMNWaRz,2019-01-25 19:12:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23312.77,28179.68,True,False,True,False,False
t398AviFSz6agnHw-Zohf,2019-01-25 00:00:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,23945.75,27382.36,False,False,True,False,False
0NXrQAGkzfxfNN-a4NGmP,2019-01-25 04:48:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,23948.03,27384.97,False,False,True,False,False
oWNXazJLRrzrutbgt18uz,2019-01-25 09:36:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,23986.49,27428.95,True,False,True,False,False
9CBkA8htZiLJ0YpcAcxVn,2019-01-25 14:24:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,24479.07,27992.22,True,False,True,False,False
Q9PoeiygKrkUjqAjg1_PB,2019-01-25 19:12:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,25172.62,28785.31,True,False,True,False,False
8gXxZvMNGUo7knaQBGWcc,2019-01-25 00:00:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21331.55,15255.7,True,False,True,False,False
rb7fmcum9ZcVbkrk4pZkM,2019-01-25 04:48:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21467.57,15352.98,True,False,True,False,False
9hKHEm5aBLpnPDP5fZN6H,2019-01-25 09:36:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21522.77,15392.46,True,False,True,False,False
R_QteO09M1lhKv-H0oFc6,2019-01-25 14:24:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21843.86,15622.09,False,False,True,False,False
0q3hZWoPLVUb9pPRnhyzS,2019-01-25 19:12:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,22008.01,15739.49,True,False,True,False,False
JUD12mOYhRv-L7PeFhuaZ,2019-01-25 00:00:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,26202.93,26202.93,True,False,True,False,False
4dVccXVROp_EvwBX8G3kl,2019-01-25 04:48:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,26131.96,26131.96,False,False,True,False,False
lHrowN7Z7aJB3mjqY1rRj,2019-01-25 09:36:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,26651.74,26651.74,True,False,True,False,False
yiO8bBvyRwqCg-a6GP7wS,2019-01-25 14:24:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,26662.66,26662.66,True,False,True,False,False
MQr-4drzjoiGDe3pnT9Nf,2019-01-25 19:12:00,2019-01-25,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,26796.15,26796.15,True,False,True,False,False
LgV2DEUpybqbI-iLOnS_a,2019-01-26 00:00:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26453.63,26453.63,True,False,True,False,False
YabTEDe3BEBsG3QwVN5vg,2019-01-26 04:48:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26160.69,26160.69,False,False,True,False,False
a1Wuy-bRFPg_jDDaF8raZ,2019-01-26 09:36:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26197.94,26197.94,False,False,True,False,False
vtjVoYjEtQQKPbUa9ro6k,2019-01-26 14:24:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26191.2,26191.2,True,False,True,False,False
ynXvbVq76bVL-c101B-1I,2019-01-26 19:12:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26385.55,26385.55,False,False,True,False,False
_kTvqf3YbSe2gtjKHsDmo,2019-01-26 00:00:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,21327.5,848.86,True,False,True,False,False
iYee2qJN8JLxX6xUdrG8T,2019-01-26 04:48:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,22020.73,876.45,True,False,True,False,False
go79sDypT8_8HG8j11_Mk,2019-01-26 09:36:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,22675.93,902.53,False,False,True,False,False
8Kw4TFvUuY9ZIFusBTK2U,2019-01-26 14:24:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,23103.81,919.56,True,False,True,False,False
ex29VPEJj8KqiwAHIOH1d,2019-01-26 19:12:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,23608.24,939.64,True,False,True,False,False
R0EYmBayme9AAXJX05R6i,2019-01-26 00:00:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23037.27,27761.84,True,False,True,False,False
bFdrQmnMVTYEn5__n6bNW,2019-01-26 04:48:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23167.38,27918.63,True,False,True,False,False
y4YWrhQp4zuWQI1TIjT42,2019-01-26 09:36:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23300.56,28079.12,True,False,True,False,False
AjaqMZxRDh_11Meo0HuZh,2019-01-26 14:24:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23342.45,28129.6,True,False,True,False,False
flg_eXUPB1_HJl_j5oqM8,2019-01-26 19:12:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23448.28,28257.14,True,False,True,False,False
EFfhMAKLRJOuhf-fiy6Gk,2019-01-26 00:00:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,25754.46,29521.03,True,False,True,False,False
bwPKYHs7kf7c9sRTqoSNo,2019-01-26 04:48:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,26446.76,30314.58,True,False,True,False,False
HwKn4w1JprqNq_oX2M5AK,2019-01-26 09:36:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,26354.98,30209.38,False,False,True,False,False
XGnZW6-apRNgZqLcoh2hM,2019-01-26 14:24:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,26330.27,30181.05,True,False,True,False,False
k9Mb1I6hENjlCAOJT0Q8q,2019-01-26 19:12:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,26207.09,30039.86,True,False,True,False,False
WDkYAB3GJZ3p0dIlntzYS,2019-01-26 00:00:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21884.95,15669.39,False,False,True,False,False
qy02wcF_p4X-Rh4yJunRD,2019-01-26 04:48:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21837.48,15635.4,True,False,True,False,False
5vDWZr3KcnUQrDobIlq7n,2019-01-26 09:36:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21865.53,15655.48,True,False,True,False,False
9FYKF4iXFXOpSxe-VaIVi,2019-01-26 14:24:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,22270.74,15945.61,False,False,True,False,False
tLTNBLtOdah7wrVnKbN79,2019-01-26 19:12:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,22071.93,15803.26,True,False,True,False,False
6hONt6GX57sidK7W9ravP,2019-01-26 00:00:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,27461.32,27461.32,False,False,True,False,False
nphtajJi-kWLlO2qAixxC,2019-01-26 04:48:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,28038.55,28038.55,False,False,True,False,False
K1aAVwO5rUo546rmlxdJF,2019-01-26 09:36:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,28734.08,28734.08,False,False,True,False,False
NOCxW9yNSEEba4qPn6eQO,2019-01-26 14:24:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,28991.14,28991.14,True,False,True,False,False
V6aCtqMbBk6wjV3EJWZk4,2019-01-26 19:12:00,2019-01-26,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,28696.2,28696.2,True,False,True,False,False
3BL2elIpPzwcTKrJLD6Zh,2019-01-27 00:00:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26265.96,26265.96,True,False,True,False,False
r6ItuutGqOFZGnLqDRfHz,2019-01-27 04:48:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,US,USD,26075.23,26075.23,True,False,True,False,False
35tUCwuBDjmy9o7MCvZKM,2019-01-27 09:36:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,US,USD,25980.11,25980.11,False,False,True,False,False
TIrB1CCkm-qatnFExmR3g,2019-01-27 14:24:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,US,USD,25706.76,25706.76,True,False,True,False,False
MLy7lZ7sYSmWG6BLRikVU,2019-01-27 19:12:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,US,USD,25591.53,25591.53,True,False,True,False,False
zKMdB7lEm5W6VoG47M74-,2019-01-27 00:00:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,23689.45,942.71,True,False,True,False,False
7lAlfd5NRgV1Ix3pmTJyu,2019-01-27 04:48:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,23916.44,951.74,True,False,True,False,False
UBjW75k0-qom55dIVtVCQ,2019-01-27 09:36:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,24137.91,960.55,True,False,True,False,False
ZQOQp_mwEu5JGXvWO3oh_,2019-01-27 14:24:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,24689.61,982.51,True,False,True,False,False
Rc-mXG-7qjGtFu3LNDwgM,2019-01-27 19:12:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,MX,MXN,25041.1,996.5,True,False,True,False,False
nao_ctg1n4JSqWoi8UHi1,2019-01-27 00:00:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23319.83,28386.85,False,False,True,False,False
mfG9PbneoDV2-oydXsiKx,2019-01-27 04:48:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23528.32,28640.64,True,False,True,False,False
dv9DY9i31B3ANVwdgZwHm,2019-01-27 09:36:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23692.22,28840.16,True,False,True,False,False
FtsfTr4-i8ybyectNHBKU,2019-01-27 14:24:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,23841.16,29021.46,True,False,True,False,False
IcdO_ITm_UlAy4FETpQSX,2019-01-27 19:12:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,UK,GBP,24353.94,29645.66,True,False,True,False,False
DuVcPTLlIy6PPzomXnYgg,2019-01-27 00:00:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,25950.11,29889.73,False,False,True,False,False
F0tmRoqcryCamoH9T1gOJ,2019-01-27 04:48:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,26427.04,30439.07,True,False,True,False,False
w4liS97I1TOno46i-ujyc,2019-01-27 09:36:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,26481.61,30501.92,True,False,True,False,False
VuK9doh2IpJAnCHyXG2rU,2019-01-27 14:24:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,26874.44,30954.39,True,False,True,False,False
NA7v8mrpeBYoYAyAlesLt,2019-01-27 19:12:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,FR,EUR,27008.97,31109.34,False,False,True,False,False
YQxvbMk_6O0zflZXjJsB3,2019-01-27 00:00:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21778.78,15452.93,True,False,True,False,False
3XVxPtE5HMRzL0rfLMG0v,2019-01-27 04:48:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21803.16,15470.23,False,False,True,False,False
JV6t3_hKl2yupaQRZ03ZP,2019-01-27 09:36:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,22198.39,15750.67,True,False,True,False,False
mthsN9jw2a8qTgQD4Lo0c,2019-01-27 14:24:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,21932.86,15562.26,True,False,True,False,False
DCMWIU9eixL40bt_ehNlF,2019-01-27 19:12:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,CA,CAD,22609.89,16042.64,False,False,True,False,False
zlvSlzsWvrKkNWChNi916,2019-01-27 00:00:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,29018.08,29018.08,False,False,True,False,False
8XGFanz6zuKTaZYa-tM18,2019-01-27 04:48:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,28769.36,28769.36,False,False,True,False,False
D3iRth1ycadzQs2tfi0sB,2019-01-27 09:36:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,28647.23,28647.23,True,False,True,False,False
y_eTWUF7A6ehwceSC5ZNm,2019-01-27 14:24:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,28693.08,28693.08,True,False,True,False,False
0UbBF6qN5jQgigrrzWaDH,2019-01-27 19:12:00,2019-01-27,2019-01-21,2019-01-01,GLOBALPAY,AE,USD,28602.41,28602.41,True,False,True,False,False
7CewyTm37OLqey5cSI_6q,2019-01-28 00:00:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,US,USD,25684.85,25684.85,True,False,True,False,False
WEn4a3d7WzZo_RR0Lf23e,2019-01-28 04:48:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,US,USD,25513.6,25513.6,True,False,True,False,False
afh0iIVBx5wi1sxluHA3B,2019-01-28 09:36:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,US,USD,25444.21,25444.21,False,False,True,False,False
w7hedyFnHy_uiJOoFSM4E,2019-01-28 14:24:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,US,USD,25900.09,25900.09,True,False,True,False,False
Qq4bIXS9i16KOGnemD7AF,2019-01-28 19:12:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,US,USD,26122.59,26122.59,True,False,True,False,False
v9X-btBk-wfzcI1L_8kXd,2019-01-28 00:00:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,MX,MXN,25268.13,1005.86,True,False,True,False,False
ciP8MC3m6w477jGpT9R9x,2019-01-28 04:48:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,MX,MXN,25381.83,1010.39,True,False,True,False,False
mKi2Jbv07JVRewK_3e-Al,2019-01-28 09:36:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,MX,MXN,26035.85,1036.43,True,False,True,False,False
S2f-xgFlihg-b_lL1UyR0,2019-01-28 14:24:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,MX,MXN,26143.31,1040.7,True,False,True,False,False
heLrY-u5dwB5mslfkZOYj,2019-01-28 19:12:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,MX,MXN,26708.95,1063.22,True,False,True,False,False
WQxqiUThvR02IDe03FNrx,2019-01-28 00:00:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,UK,GBP,25053.77,30393.07,True,False,True,False,False
1sWM_oxF9vvCo_1AY9zcN,2019-01-28 04:48:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,UK,GBP,25437.13,30858.13,False,False,True,False,False
BzIB0OZNnLXY8vEY-GRbk,2019-01-28 09:36:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,UK,GBP,25455.49,30880.41,True,False,True,False,False
u7AHVunQcsZa4-24CKLSa,2019-01-28 14:24:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,UK,GBP,25919.74,31443.59,True,False,True,False,False
Ik-NhTS6_jbAZcuX1koMl,2019-01-28 19:12:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,UK,GBP,25887.64,31404.65,False,False,True,False,False
IzbIIKMRyrPXin1ov5qPb,2019-01-28 00:00:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,FR,EUR,27689.06,31749.0,True,False,True,False,False
cMNvmZJMaUDmkBoTDZG94,2019-01-28 04:48:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,FR,EUR,27688.53,31748.39,True,False,True,False,False
ZjglU4XQ0cJjYGaV-Q3kX,2019-01-28 09:36:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,FR,EUR,27678.69,31737.1,True,False,True,False,False
_bJk9E6LfFnOm2PpH-tmj,2019-01-28 14:24:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,FR,EUR,28336.48,32491.34,True,False,True,False,False
Vwm6S0Y1czSiXldBhzISy,2019-01-28 19:12:00,2019-01-28,2019-01-28,2019-01-01,GLOBALPAY,FR,EUR,28867.86,33100.64,True,False,True,False,False
